Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
11,,3778,,0.8691975315226841,,0.43107331025067913,,,0.9979524431686777,0.9476996566480556,0.898970603754281,0.8477414891726945,0.7985817679820526,0.7489317557718731,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,5
12,,3778,,0.8689543219042952,,0.43062371021047163,,,0.997775008271907,0.9475015645710149,0.8989079648290883,0.8474962748642241,0.7983997104912142,0.7488795713288798,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,6
13,,4079,,0.8646595511927835,,0.43017457909327866,,,0.9975664492390729,0.9473330997874967,0.8987030353714763,0.8472511314854625,0.7983440791952291,0.7488273905220203,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,2
14,,4228,,0.8278124307608723,,0.4297259164100239,,,0.9973890829716173,0.9471171305604866,0.8986404150900479,0.8470740355719697,0.7982884517755494,0.7486107877096347,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,4
15,,4079,,0.8641941182449803,,0.42927772167214096,,,0.9971806046064754,0.946948734128932,0.8984355466273598,0.8468290143284551,0.798232828231905,0.7485586256312153,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,3
16,,4228,,0.8273279843195296,,0.4288299943915729,,,0.9970033069417907,0.9467328525280738,0.8983729449841462,0.8466520066476251,0.7981772085640257,0.7483421005606861,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,5
17,,4400,,0.8234898973653519,,0.4283827340807721,,,0.9967949092131401,0.9465170201430432,0.8981130852235159,0.846593013203916,0.7980352934942487,0.7482899572039848,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,2
18,,4284,,0.8456794290761129,,0.42793594025269927,,,0.9965865550446391,0.9462432344200201,0.8980505060489299,0.8464000103006133,0.7978934036568222,0.7482378174805544,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,2
19,,4079,,0.8632195665148309,,0.42748961242082306,,,0.9963782444271826,0.9460749933662819,0.8978457720713554,0.8461551840229496,0.797837807639539,0.7481856813901419,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,4
20,,4228,,0.8264279723655285,,0.42704375009911977,,,0.9962010894212954,0.9458593109573628,0.8977832115227496,0.8459783171888995,0.7977822154961031,0.7479692641959702,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,6
21,,4400,,0.8226672666154657,,0.4265983528020723,,,0.9959928593754477,0.9456436777188602,0.8975235223460588,0.845919370686863,0.7976403706556788,0.7479171468179484,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,3
22,,4228,,0.8260019368352318,,0.4261534200446702,,,0.9958157728906181,0.9454280936395646,0.8974609842513313,0.8457425531434853,0.7975847922693562,0.7477008072990119,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,7
23,,4284,,0.8445983382709789,,0.4257089513424087,,,0.9956076233852151,0.9451546228950615,0.8973984505141644,0.8455497441246799,0.7974429825305744,0.7476487086266644,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,3
24,,4228,,0.8255501451753665,,0.4252649462112886,,,0.9954306053949402,0.9449391503085368,0.8973359211342548,0.8453730038421654,0.7973874178979606,0.7474324467550841,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,8
25,,3778,,0.8657843854584419,,0.4248214041678151,,,0.9952536188782781,0.9447416352438762,0.8972733961112985,0.8451284746322774,0.7972056326902975,0.7473803667816975,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,7
26,,4228,,0.8250923630935132,,0.42437832472899806,,,0.9950766638296328,0.9445262568086313,0.8972108754449923,0.8449518224052435,0.7971500845958651,0.7471641825296049,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,9
27,,4400,,0.8214483910025807,,0.4239357074123507,,,0.9948686688158432,0.9443109274745044,0.8969513518199433,0.844892947427826,0.7970083521476514,0.7471121212484676,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,4
28,,4400,,0.8212185420413763,,0.4234935517358901,,,0.9946607172780264,0.9440956472303014,0.8966919032636591,0.8448340765527286,0.7968666448993182,0.7470600635948825,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,5
29,,4400,,0.820988757394066,,0.4230518572181353,,,0.9944528092070946,0.9438804160648308,0.8964325297544253,0.8447752097796656,0.796724962846385,0.7470080095685968,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,6
30,,4228,,0.8242781967839403,,0.4226106233781081,,,0.9942759965415682,0.9436652339669042,0.8963700676784275,0.8445986313935031,0.7966694482443074,0.7467919330230606,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,10
31,,4228,,0.8240475560165476,,0.42216984973533156,,,0.9940992153131482,0.9434501009253353,0.8963076099546935,0.8444220899164806,0.7966139375104041,0.7465759189789605,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,11
32,,4284,,0.8426346002973046,,0.42172953580983014,,,0.9938914246096648,0.943177202327084,0.89624515658292,0.8442295819316225,0.7964723003885793,0.7465238986871464,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,4
33,,4284,,0.8423988232361104,,0.4212896811221285,,,0.9936836773394482,0.9429043826663884,0.896182707562804,0.844037117833968,0.7963306884496861,0.7464718820200283,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,5
34,,3778,,0.8635756593220913,,0.4208502851932518,,,0.9935070014247606,0.9427072929172229,0.8961202628940422,0.8437929750371171,0.7961491441509937,0.7464198689773537,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,8
35,,3778,,0.8633340227562513,,0.42041134754472465,,,0.9933303569228651,0.9425102443645667,0.8960578225763315,0.8435489028600341,0.7959676412400475,0.74636785955887,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,9
36,,3778,,0.8630924538025879,,0.4199728676985707,,,0.9931537438281766,0.9423132369998087,0.8959953866093685,0.8433049012822917,0.7957861797074121,0.7463158537643246,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,10
37,,3778,,0.8628509524421824,,0.4195348451773119,,,0.9929771621351109,0.9421162708143397,0.8959329549928501,0.8430609702834687,0.7956047595436542,0.7462638515934652,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,11
38,,4228,,0.8224721119851082,,0.4190972795039686,,,0.9928006118380849,0.941901490899221,0.8958705277264732,0.8428847502146907,0.7955493229956648,0.746047990300085,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,12
39,,4284,,0.841046554194945,,0.4186601702020582,,,0.9925930925740368,0.9416290402457046,0.8958081048099349,0.8426925927064146,0.7954078751611833,0.7459960067935504,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,6
40,,4400,,0.8187523508236209,,0.41822351679559544,,,0.9923856166865181,0.9414143714074705,0.8955489869447026,0.8426338751487387,0.7952664524759782,0.7459440269091487,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,7
41,,4228,,0.8218284419908478,,0.4177873188090912,,,0.9922091715656518,0.941199751508583,0.8954865864326443,0.8424577443531411,0.7952110395007186,0.7457282581269757,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,13
42,,3778,,0.8616416265845627,,0.41735157576755255,,,0.9920327578165428,0.9410030180684277,0.8954241902685602,0.8422140583995391,0.7950297504551344,0.7456762968989001,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,12
43,,4228,,0.8213727236588972,,0.4169162871964818,,,0.9918563754336132,0.9407884919482362,0.8953617984521475,0.8420380153557637,0.794974353972917,0.745460605559238,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,14
44,,4228,,0.8211428958701248,,0.416481452621876,,,0.9916800244112861,0.9405740147348551,0.895299410983103,0.8418620091092288,0.7949189613506437,0.745244976609589,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,15
45,,3778,,0.8609485085252173,,0.416047071570227,,,0.9915037047439856,0.9403774120887718,0.8952370278611238,0.8416184954756177,0.7947377388918727,0.7451930490558457,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,13
46,,4400,,0.8175416443333878,,0.4156131435685203,,,0.9912964565647883,0.9401630285917398,0.8949780751833232,0.841559852759428,0.7945964353561927,0.7451411251203366,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,8
47,,4400,,0.8173128885165286,,0.41517966814423457,,,0.991089251705457,0.9399486939690037,0.8947191974091371,0.841501214129375,0.794455156944133,0.7450892048028095,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,9
48,,3778,,0.8602057518533401,,0.4147466448253414,,,0.9909130370769236,0.9397522220300366,0.8946568547155708,0.841257804857875,0.7942740402216434,0.7450372881030124,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,14
49,,3778,,0.859965058219204,,0.41431407314030483,,,0.990736853779166,0.9395557911584417,0.89459451636595,0.8410144659939663,0.7940929647894228,0.7449853750206932,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,15
50,,4079,,0.8557657771982055,,0.41388195261808064,,,0.9905297658903088,0.9393887391250949,0.8943905702711388,0.840771197517283,0.7940376335810276,0.7449334655555998,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,5
51,,3778,,0.8594760064698171,,0.4134502827881157,,,0.9903536507377659,0.9391923842301906,0.8943282504758191,0.840527999407465,0.7938566120438515,0.74488155970748,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,16
52,,4079,,0.8552791135292528,,0.41301906318034803,,,0.9901466429475834,0.9390253968102141,0.894124365083245,0.8402848716441583,0.7938012973041616,0.7448296574760822,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,6
53,,3778,,0.8589872328382574,,0.41258829332520586,,,0.9899705959138975,0.9388291178626138,0.8940620638367042,0.8400418142070151,0.7936203296459884,0.744777758861154,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,17
54,,4079,,0.8547927266200546,,0.41215797275360666,,,0.9897636681914084,0.9386621950310161,0.8938582391282999,0.8397988270756928,0.7935650313701021,0.7447258638624437,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,7
55,,3778,,0.8584987371663629,,0.41172810099695784,,,0.9895876892502321,0.9384659920013442,0.8937959564250171,0.8395559102298549,0.7933841175748958,0.7446739724796991,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,18
56,,3778,,0.8582585211709401,,0.4112986775871553,,,0.9894117415979269,0.938269829982836,0.8937336780614997,0.8393130636491714,0.7932032450236959,0.7446220847126684,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,19
57,,3778,,0.858018372390205,,0.41086970205658246,,,0.9892358252289294,0.9380737089669192,0.8936714040374454,0.839070287313317,0.7930224137070997,0.7445702005610996,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,20
58,,3778,,0.8577782908053502,,0.4104411739381116,,,0.9890599401376777,0.937877628945023,0.8936091343525518,0.8388275812019735,0.7928416236157068,0.7445183200247407,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,21
59,,3778,,0.8575382763975736,,0.41001309276510156,,,0.9888840863186105,0.9376815899085789,0.8935468690065167,0.8385849452948279,0.7926608747401189,0.7444664431033399,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,22
60,,4400,,0.8146912303448676,,0.40958545807139807,,,0.9886773857028224,0.9374678209943506,0.8932884052172981,0.838526513951871,0.792519940468705,0.7444145697966452,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,10
61,,3778,,0.8570483590299753,,0.4091582693913329,,,0.9885015999015321,0.9372718676176484,0.8932261622191887,0.8382839651302327,0.7923392649291598,0.7443627001044049,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,23
62,,3778,,0.8568085488639531,,0.4087315262597234,,,0.9883258453547729,0.9370759551999264,0.8931639235580782,0.8380414864672953,0.7921586305793045,0.7443108340263669,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,24
63,,4228,,0.8168826253980267,,0.4083052282118726,,,0.9881501220569876,0.9368623243558868,0.8931016892336643,0.8378663155916534,0.7921034341524198,0.7440955376550272,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,16
64,,4079,,0.8523656089497188,,0.40787937478356745,,,0.9879435748574258,0.93669575121811,0.892898083467637,0.8376239577363489,0.7920482415715394,0.7440436901924686,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,8
65,,4228,,0.8164045752188271,,0.40745396551108,,,0.9877679195269335,0.9364822070514598,0.8928358676665624,0.8374488741342784,0.7919930528363954,0.7438284710940848,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,17
66,,4228,,0.8161761375645666,,0.4070289999311652,,,0.9875922954277747,0.9362687115677583,0.8927736562005918,0.8372738271289017,0.7919378679467199,0.7436133142491156,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,18
67,,3778,,0.8556473446558025,,0.4066044775810614,,,0.9874167025543963,0.9360730088338366,0.8927114490694229,0.8370316406544377,0.79175732510575,0.7435615003871616,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,25
68,,4079,,0.8514404323474263,,0.4061803979984892,,,0.9872103086571931,0.935906576035531,0.8925079322687939,0.8367895242338631,0.7917021566412297,0.74350969013552,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,9
69,,4228,,0.8154743590304342,,0.40575676072165234,,,0.9870347837006616,0.9356932117818957,0.8924457436528704,0.8366146150485124,0.7916469920207653,0.7432946254998544,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,19
