Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
11,,1055,,0.8796164745343958,,0.4298352181537615,,,0.9989694254383484,0.9490209541664308,0.8915225071806542,0.8488993497695154,0.7993870427600999,0.749425352587594,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,11
12,,1055,,0.8795184281283677,,0.4292746492780897,,,0.9988757895236086,0.948932000047428,0.8907557970317704,0.8487993613571132,0.7993313426682811,0.7493731337515139,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,12
13,,1055,,0.8794203926510774,,0.42871481146737295,,,0.9987821623855984,0.9488430542663182,0.8899897462542966,0.8486993847219406,0.7992756464575613,0.7493209185539641,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,13
14,,1055,,0.8793223681013064,,0.4281557037681938,,,0.998688544023495,0.94875411682232,0.8892243542811724,0.8485994198626104,0.7992199541276701,0.7492687069946911,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,14
15,,1055,,0.8792243544778372,,0.4275973252283786,,,0.9985949344364761,0.948665187714652,0.8884596205458258,0.8484994667777357,0.7991642656783369,0.7492164990734413,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,15
16,,1055,,0.8791263517794514,,0.4270396748969958,,,0.998501333623719,0.9485762669425328,0.8876955444821718,0.8483995254659296,0.7991085811092915,0.7491642947899613,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,16
17,,1055,,0.8790283600049313,,0.4264827518243531,,,0.9984077415844013,0.9484873545051811,0.8869321255246116,0.8482995959258054,0.7990529004202634,0.7491120941439975,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,17
18,,1055,,0.8789303791530597,,0.42592655506199756,,,0.9983141583177007,0.9483984504018155,0.8861693631080341,0.8481996781559765,0.7989972236109825,0.7490598971352965,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,18
19,,1055,,0.8788324092226186,,0.42537108366271265,,,0.9982205838227948,0.948309554631655,0.8854072566678128,0.8480997721550565,0.7989415506811781,0.7490077037636051,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,19
20,,1055,,0.8787344502123909,,0.42481633668051727,,,0.9981270180988615,0.9482206671939183,0.8846458056398075,0.8479998779216594,0.7988858816305802,0.7489555140286696,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,20
21,,1055,,0.8786365021211595,,0.4242623131706642,,,0.9980334611450786,0.9481317880878245,0.8838850094603636,0.8478999954543989,0.7988302164589183,0.7489033279302365,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,21
22,,1055,,0.8785385649477069,,0.42370901218963813,,,0.9979399129606242,0.9480429173125927,0.8831248675663106,0.8478001247518893,0.7987745551659221,0.7488511454680525,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,22
23,,1055,,0.8784406386908167,,0.4231564327951547,,,0.9978463735446761,0.9479540548674421,0.8823653793949622,0.8477002658127448,0.7987188977513217,0.7487989666418645,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,23
24,,1055,,0.8783427233492715,,0.4226045740461576,,,0.9977528428964125,0.9478652007515916,0.8816065443841166,0.8476004186355799,0.7986632442148464,0.748746791451419,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,24
25,,1055,,0.8782448189218551,,0.4220534350028182,,,0.9976593210150118,0.9477763549642608,0.880848361972055,0.847500583219009,0.798607594556226,0.7486946198964626,,,0.1423611111111111,0.1423611111111111,0.6006944444444444,0.17800925925925926,0.10671296296296295,0.10671296296296295,,,0.615,0.615,2.5949999999999993,0.7689999999999999,0.461,0.46099999999999997,,00:12:46,,0.9193333333333333,,,1055,25
