Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,Robot 4,Robot 5,Robot 6,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
11,,3778,,0.8691975315226841,,0.43107331025067913,,,0.9979524431686777,0.9476996566480556,0.898970603754281,0.8477414891726945,0.7985817679820526,0.7489317557718731,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,5
12,,3778,,0.8689543219042952,,0.43062371021047163,,,0.997775008271907,0.9475015645710149,0.8989079648290883,0.8474962748642241,0.7983997104912142,0.7488795713288798,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,6
13,,4079,,0.8646595511927835,,0.43017457909327866,,,0.9975664492390729,0.9473330997874967,0.8987030353714763,0.8472511314854625,0.7983440791952291,0.7488273905220203,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,2
14,,4228,,0.8278124307608723,,0.4297259164100239,,,0.9973890829716173,0.9471171305604866,0.8986404150900479,0.8470740355719697,0.7982884517755494,0.7486107877096347,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,4
15,,4079,,0.8641941182449803,,0.42927772167214096,,,0.9971806046064754,0.946948734128932,0.8984355466273598,0.8468290143284551,0.798232828231905,0.7485586256312153,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,3
16,,4228,,0.8273279843195296,,0.4288299943915729,,,0.9970033069417907,0.9467328525280738,0.8983729449841462,0.8466520066476251,0.7981772085640257,0.7483421005606861,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,5
17,,4400,,0.8234898973653519,,0.4283827340807721,,,0.9967949092131401,0.9465170201430432,0.8981130852235159,0.846593013203916,0.7980352934942487,0.7482899572039848,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,2
18,,4284,,0.8456794290761129,,0.42793594025269927,,,0.9965865550446391,0.9462432344200201,0.8980505060489299,0.8464000103006133,0.7978934036568222,0.7482378174805544,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,2
19,,4079,,0.8632195665148309,,0.42748961242082306,,,0.9963782444271826,0.9460749933662819,0.8978457720713554,0.8461551840229496,0.797837807639539,0.7481856813901419,,,0.26041666666666663,0.2247685185185185,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.10671296296296295,,,1.125,0.971,1.129,1.369,0.46099999999999997,0.461,,00:12:46,,0.9193333333333334,,,4079,4
20,,4228,,0.8264279723655285,,0.42704375009911977,,,0.9962010894212954,0.9458593109573628,0.8977832115227496,0.8459783171888995,0.7977822154961031,0.7479692641959702,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,6
21,,4400,,0.8226672666154657,,0.4265983528020723,,,0.9959928593754477,0.9456436777188602,0.8975235223460588,0.845919370686863,0.7976403706556788,0.7479171468179484,,,0.26041666666666663,0.2613425925925925,0.3168981481481481,0.10671296296296295,0.2247685185185185,0.10671296296296295,,,1.125,1.129,1.369,0.461,0.971,0.46099999999999997,,00:12:46,,0.9193333333333334,,,4400,3
22,,4228,,0.8260019368352318,,0.4261534200446702,,,0.9958157728906181,0.9454280936395646,0.8974609842513313,0.8457425531434853,0.7975847922693562,0.7477008072990119,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,7
23,,4284,,0.8445983382709789,,0.4257089513424087,,,0.9956076233852151,0.9451546228950615,0.8973984505141644,0.8455497441246799,0.7974429825305744,0.7476487086266644,,,0.26041666666666663,0.3168981481481481,0.10671296296296295,0.2613425925925925,0.2247685185185185,0.10671296296296295,,,1.125,1.369,0.46099999999999997,1.129,0.971,0.461,,00:12:46,,0.9193333333333333,,,4284,3
24,,4228,,0.8255501451753665,,0.4252649462112886,,,0.9954306053949402,0.9449391503085368,0.8973359211342548,0.8453730038421654,0.7973874178979606,0.7474324467550841,,,0.2247685185185185,0.2613425925925925,0.10671296296296295,0.26041666666666663,0.10671296296296295,0.3168981481481481,,,0.971,1.129,0.46099999999999997,1.125,0.461,1.369,,00:12:46,,0.9193333333333333,,,4228,8
25,,3778,,0.8657843854584419,,0.4248214041678151,,,0.9952536188782781,0.9447416352438762,0.8972733961112985,0.8451284746322774,0.7972056326902975,0.7473803667816975,,,0.2247685185185185,0.26041666666666663,0.10671296296296295,0.3168981481481481,0.2613425925925925,0.10671296296296295,,,0.971,1.125,0.46099999999999997,1.369,1.129,0.461,,00:12:46,,0.9193333333333333,,,3778,7
