Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
304,,590,,0.63923455921688,,0.7257057064742577,,,0.8995775017723844,0.8983410044766598,0.8980090830921199,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,148
305,,657,,0.6384095506367224,,0.7249426101123322,,,0.8992645501364583,0.8978339714771539,0.8978837667742782,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,155
306,,590,,0.6373459494782405,,0.7241762325467594,,,0.8989517073724484,0.8977145854562731,0.8973660279737481,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,149
307,,657,,0.6365370658491994,,0.7234147444621004,,,0.8986389734424798,0.897207906014173,0.8972408013936397,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,156
308,,590,,0.6354629196111738,,0.7226499820891529,,,0.8983263483086901,0.8970886032419405,0.8967234333405685,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,150
309,,657,,0.6346700731463042,,0.7218900988922067,,,0.8980138319332307,0.8965822771107079,0.8965982964339331,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,157
310,,590,,0.6335854531300242,,0.7211269483077564,,,0.897701424278266,0.8964630575290736,0.8960812988628323,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,151
311,,657,,0.6328085564194988,,0.7203686666161137,,,0.8973891253059735,0.8959570844623428,0.8959562515654557,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,158
312,,657,,0.631725290029695,,0.7196111822752361,,,0.8970769349785439,0.8954513969720694,0.8958312217183112,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,159
313,,590,,0.6309388375050685,,0.7188504408615874,,,0.8967648532581809,0.8953323277648744,0.895314666458741,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,152
314,,657,,0.6298724104881929,,0.7180945529702616,,,0.8964528801071016,0.8948269928937742,0.8951897261441909,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,160
315,,590,,0.6290747373624583,,0.7173354148706663,,,0.8961410154875359,0.8947080067143112,0.8946735407845581,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,153
316,,657,,0.6280249655282244,,0.7165811200642667,,,0.895829259361727,0.8942030242165008,0.8945486899384892,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,161
317,,590,,0.6272161446781542,,0.7158235818996316,,,0.8955176116919318,0.8940841210068737,0.8940328742139122,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,154
318,,657,,0.6261829392099099,,0.715070876820624,,,0.8952060724404195,0.8935794906366405,0.8939081127722571,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,162
319,,590,,0.6253630431804473,,0.7143149352189777,,,0.8948946415694726,0.8934606703389943,0.8933926664180439,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,155
320,,657,,0.6243463156401219,,0.7135638165169038,,,0.8945833190413872,0.8929563918507978,0.8932679943167809,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,163
321,,590,,0.6235154166457012,,0.7128094681133819,,,0.8942721048184717,0.8928376544073173,0.8927529170684292,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,156
322,,657,,0.6225150789723488,,0.7120599324448446,,,0.8939609988630486,0.8923337275557878,0.8926283342435826,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,164
323,,590,,0.6216732488982127,,0.7113071738816742,,,0.8936500011374527,0.8922150729086983,0.8921136258367796,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,157
324,,657,,0.6206892134065577,,0.7105592179103235,,,0.8933391116040327,0.8917114974486369,0.8919891322244193,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,165
325,,590,,0.6198365238100708,,0.7098080458368082,,,0.8930283302251493,0.8915929255402039,0.8914747923950412,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,158
326,,657,,0.6188687031890582,,0.7090616662333253,,,0.8927176569631773,0.8910897012265834,0.8913503879312834,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,166
327,,590,,0.6180052253010125,,0.7083120773058309,,,0.892407091780504,0.8909712119991127,0.8908364164153957,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,159
328,,657,,0.6170535326123643,,0.7075672707479137,,,0.8920966346395302,0.8904683385870764,0.8907121010364019,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,167
329,,590,,0.6161793373382847,,0.7068192616298531,,,0.8917862855026694,0.8903499319829141,0.8901984975702593,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,160
330,,657,,0.6152436860150641,,0.7060760248022014,,,0.8914760443323481,0.8898474092277762,0.8900742712122366,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,168
331,,590,,0.6143588439365023,,0.7053295921640184,,,0.8911659110910064,0.8897290851893084,0.8895610355322819,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,161
332,,657,,0.6134391477816777,,0.7045879217583195,,,0.8908558857410973,0.8892269128465532,0.8894368981314835,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,169
333,,590,,0.6125437291575089,,0.7038430622774766,,,0.8905459682450865,0.8891086713162065,0.8889240299743494,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,162
334,,657,,0.6116399023425285,,0.7031029549923898,,,0.8902361585654528,0.8886068491414891,0.8887999814670738,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,170
335,,590,,0.6107339771102367,,0.7023596653533511,,,0.8899264566646885,0.8884886900617299,0.888287480569581,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,163
336,,657,,0.6098459341736058,,0.7016211178944948,,,0.8896168625052989,0.8879872178108765,0.8881635208921725,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,171
337,,590,,0.6089295719505703,,0.7008793947887124,,,0.8893073760498018,0.8878691411242114,0.88765138699133,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,164
338,,657,,0.6080572277964316,,0.700142403868646,,,0.8889979972607284,0.8873680185532172,0.8875275160801784,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,172
339,,590,,0.6071304978812013,,0.6994022439945449,,,0.8886887261006233,0.887250024202193,0.8870157489131831,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,165
340,,657,,0.6062737677779267,,0.6986668063327581,,,0.8883795625320433,0.8867492510672242,0.8868919667047239,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,173
341,,590,,0.6053367391514975,,0.6979282063957218,,,0.8880705065175589,0.8866313389944278,0.886380566008962,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,166
342,,657,,0.6044955387302782,,0.6971943187186177,,,0.8877615580197534,0.8861309150518203,0.8862568724396762,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,174
343,,590,,0.6035482800573608,,0.696457275430973,,,0.887452717001223,0.8860130851998785,0.8857458379527211,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,167
344,,657,,0.602722525310806,,0.6957249344718535,,,0.887143983424577,0.8855130102061382,0.8856222329591349,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,175
345,,590,,0.6017651049410908,,0.6949894445528565,,,0.8868353572524377,0.8853952625177178,0.8851115644187484,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,168
346,,657,,0.6009547122218315,,0.6942586470519089,,,0.8865268384474405,0.8848955362295206,0.8849880479374338,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,176
347,,590,,0.5999871981912468,,0.6935247072277301,,,0.8862184269722337,0.8847778706473286,0.8844777450815653,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,169
348,,657,,0.5991920842105436,,0.6927954499320114,,,0.8859101227894786,0.8842784928215195,0.8843543170491395,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,177
349,,590,,0.5982145442425126,,0.692063056935721,,,0.8856019258618497,0.8841609092883027,0.883844379615926,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,170
350,,657,,0.5974346260688707,,0.691335336599145,,,0.8852938361520342,0.883661879681897,0.8837210399690515,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,178
351,,590,,0.5964471275755601,,0.690604487170698,,,0.8849858536227322,0.8835443781404418,0.8832114676968178,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,171
352,,657,,0.5956823226333443,,0.6898783005540188,,,0.8846779782366573,0.8830456965106234,0.8830882163722028,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,179
353,,590,,0.5946849327169108,,0.6891489914402419,,,0.8843702099565353,0.8829282769037569,0.8825790089994606,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,172
354,,657,,0.5939351587849732,,0.6884243353110413,,,0.8840625487451058,0.8824299430078799,0.8824558459338584,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,180
355,,590,,0.5929279442388052,,0.6876965632656167,,,0.8837549945651207,0.8823126052784681,0.881947003199307,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,173
356,,657,,0.5921931194491098,,0.686973434398288,,,0.8834475473793452,0.881814618874055,0.8818239283295161,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,181
357,,657,,0.5911793801498145,,0.6862510659177151,,,0.8831402071505572,0.8813169135383442,0.8817008706347069,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,182
358,,590,,0.5904511633184993,,0.685525591357476,,,0.8828329738415478,0.8811997238097476,0.8811924632349062,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,174
359,,657,,0.5894454236403548,,0.6848047453174012,,,0.8825258474151211,0.880702365527202,0.8810694936604535,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,183
360,,590,,0.588706683454018,,0.6840807997439335,,,0.8822188278340941,0.8805852575157648,0.8805614503259911,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,175
361,,657,,0.5877165529056662,,0.6833614729357103,,,0.8819119150612964,0.8800882460443817,0.8804385688087928,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,184
362,,590,,0.5869673576313725,,0.6826390531265701,,,0.8816051090595707,0.8799712196931219,0.8799308892789652,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,176
363,,657,,0.5859927530289354,,0.6819212423483141,,,0.8812984097917729,0.8794745547910675,0.8798080957559643,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,185
364,,590,,0.5852331706230163,,0.6812003450878505,,,0.8809918172207716,0.8793576100430429,0.879300779770255,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,177
365,,657,,0.5842740091371016,,0.6804840471444262,,,0.8806853313094483,0.8788612914686526,0.8791780741784399,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,186
366,,590,,0.5835041072463937,,0.6797646692237643,,,0.8803789520206974,0.8787444282669606,0.8786711214765182,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,178
367,,657,,0.5825603064007262,,0.6790498809267697,,,0.8800726793174264,0.8782484557787374,0.878548503752922,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,187
368,,590,,0.5817801523638046,,0.6783320191437981,,,0.8797665131625552,0.8781316740665155,0.8780419140746446,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,179
369,,657,,0.5808516300338669,,0.6776187373115511,,,0.8794604535190174,0.8776360474231315,0.8779193841563462,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,188
370,,590,,0.5800612908822735,,0.676902388470907,,,0.8791545003497586,0.8775193471435564,0.8774131572417553,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,180
371,,657,,0.5791479652939493,,0.676190609928431,,,0.8788486536177383,0.8770240661038518,0.8772907150658779,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,189
372,,590,,0.5783475077534166,,0.6754757708414859,,,0.8785429132859279,0.87690744720014,0.876784850655202,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,181
373,,657,,0.5774492974816392,,0.6747654924204961,,,0.8782372793173122,0.8764125115231229,0.8766624961589143,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,190
374,,590,,0.5766387879733109,,0.6740521599053418,,,0.8779317516748889,0.8762959739385306,0.8761569939925683,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,182
375,,657,,0.5757556119407166,,0.6733433784442303,,,0.8776263303216683,0.8758013833833775,0.8760347271130838,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,191
376,,590,,0.5749351165823621,,0.6726315493256652,,,0.8773210152206738,0.8756849270612003,0.8755295869316684,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,183
377,,657,,0.5740668940579485,,0.6719242616694877,,,0.8770158063349417,0.8751906813872553,0.8754074076062456,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,192
378,,590,,0.573236478665173,,0.6712139327790009,,,0.8767107036275208,0.8750743062708284,0.8749026291505468,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,184
379,,657,,0.5723831292629635,,0.6705081357794629,,,0.8764057070614736,0.8745804052376039,0.8747805373164891,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,193
380,,590,,0.5715428593504155,,0.6697993039552225,,,0.8761008165998744,0.8744641112703019,0.8742761203274786,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,185
381,,657,,0.5707043030281261,,0.6690949944706632,,,0.8757960322058105,0.8739705546374773,0.8741541159221343,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,194
382,,590,,0.5698542438106959,,0.6683876565575007,,,0.8754913538423829,0.8738543417627144,0.87365006014097,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,186
383,,657,,0.5690304008684097,,0.6676848314528823,,,0.8751867814727046,0.8733611292901374,0.8735281431017324,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,195
384,,590,,0.5681706172624312,,0.6669789843022789,,,0.8748823150599018,0.8732449974513673,0.8730244482697569,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,187
385,,657,,0.5673614083412742,,0.6662776404491697,,,0.8745779545671133,0.8727521288990527,0.8729026185340638,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,196
386,,590,,0.5664919649657135,,0.6655732809192424,,,0.8742736999574912,0.8726360780397686,0.8723992843928051,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,188
387,,657,,0.5656973110465408,,0.664873415195805,,,0.8739695511942001,0.8721435531678982,0.8722775418981397,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,197
388,,590,,0.5648182722241856,,0.6641705401512923,,,0.8736655082404168,0.8720275832316323,0.8717745681893108,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,189
389,,657,,0.5640380946262648,,0.6634721494422683,,,0.8733615710593321,0.8715354018005563,0.8716529128732005,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,198
390,,590,,0.5631495243849097,,0.6627707557545167,,,0.8730577396141489,0.8714195127308807,0.8711502993386991,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,190
391,,657,,0.5623837447646164,,0.6620738369512129,,,0.8727540138680828,0.870927674501115,0.8710287311387162,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,199
392,,590,,0.5614857068382387,,0.6613739214981627,,,0.8724503937843625,0.8708118662416406,0.8705264775206256,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,191
393,,657,,0.5607342471877524,,0.6606784714984383,,,0.8721468793262295,0.8703203709738687,0.8704049963743872,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,200
394,,590,,0.5598268050176917,,0.6599800311646097,,,0.8718434704569379,0.8702046434682463,0.8699031024149747,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,192
395,,657,,0.5590895876636979,,0.6592860468728617,,,0.8715401671397548,0.8697134909233188,0.8697817082601423,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,201
396,,590,,0.5581728043998225,,0.6585890785493411,,,0.8712369693379598,0.8695978441152382,0.8692801737018602,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,193
397,,657,,0.5574497520022189,,0.6578965568764904,,,0.8709338770148457,0.8691070340541718,0.8691588664761403,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,202
398,,590,,0.5565236905040959,,0.6572010574609165,,,0.8706308901337174,0.8689914678873619,0.868657691061625,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,194
399,,657,,0.5558147260547032,,0.6565099953243948,,,0.8703280086578933,0.8685010000713407,0.8685364707027685,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,203
400,,590,,0.5548794488927588,,0.6558159617209446,,,0.8700252325507041,0.86838551448957,0.868035654174841,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,195
401,,657,,0.5541844957140375,,0.6551263560446805,,,0.8697225617754933,0.8678953886799443,0.8679145206206434,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,204
402,,590,,0.5532400651707121,,0.6544337851640555,,,0.8694199962956174,0.8677799836270205,0.8674140627223084,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,196
403,,657,,0.5525590469144847,,0.6537456328784603,,,0.8691175360744453,0.8672901995853071,0.86729301591061,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,205
404,,657,,0.5516131547677482,,0.6530582042009345,,,0.8688151810753588,0.8668006919827967,0.8671719859908796,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,206
405,,590,,0.5509290686135792,,0.6523678196798269,,,0.8685129312617528,0.8666854324929578,0.8666719562537419,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,197
406,,657,,0.549995247830312,,0.6516818398047979,,,0.8682107865970342,0.86619626622728,0.8665510130022991,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,207
407,,590,,0.5493013562358917,,0.6509929103158275,,,0.8679087470446235,0.8660810871086323,0.8660513413313411,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,198
408,,657,,0.5483820862888764,,0.6503083761898457,,,0.8676068125679531,0.8655922619417706,0.8659304846861233,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,208
409,,590,,0.5476784529121005,,0.6496208986664334,,,0.8673049831304687,0.8654771631382708,0.8654311708249375,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,199
410,,657,,0.5467736562249745,,0.6489378072424846,,,0.8670032586956281,0.8649886788323746,0.8653104007239271,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,209
411,,590,,0.5460603444339233,,0.6482517786245148,,,0.8667016392269027,0.8648736602880185,0.8648114444162897,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,200
