Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
23,,623,,0.9664862057553256,,0.9769589106164533,,,0.9925753277292001,0.992566708574024,0.9916379023188256,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,23
24,,623,,0.9650276295202891,,0.9759692565190595,,,0.9922537693521971,0.9922447783665387,0.9912759232939455,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,24
25,,623,,0.9635712545009761,,0.974980604935919,,,0.9919323151484364,0.9919229525742606,0.9909140764027953,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,25
26,,623,,0.9621170773754154,,0.9739929548514896,,,0.9916109650841692,0.9916012311633232,0.9905523615971416,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,26
27,,623,,0.9606650948266462,,0.973006305251259,,,0.9912897191256582,0.9912796140998719,0.990190778828769,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,27
28,,623,,0.9592153035427158,,0.9720206551217423,,,0.990968577239177,0.9909581013500623,0.9898293280494802,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,28
29,,623,,0.9577677002166676,,0.9710360034504804,,,0.9906475393910099,0.9906366928800611,0.9894680092110946,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,29
30,,623,,0.9563222815465376,,0.9700523492260407,,,0.9903266055474524,0.9903153886560461,0.9891068222654495,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,30
31,,623,,0.9548790442353434,,0.969069691438015,,,0.9900057756748107,0.989994188644206,0.9887457671644003,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,31
32,,623,,0.9534379849910803,,0.968088029077019,,,0.989685049739402,0.9896730928107407,0.9883848438598196,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,32
33,,623,,0.9519991005267103,,0.9671073611346906,,,0.9893644277075546,0.9893521011218608,0.9880240523035975,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,33
34,,623,,0.9505623875601559,,0.9661276866036883,,,0.9890439095456072,0.9890312135437878,0.9876633924476415,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,34
35,,623,,0.9491278428142929,,0.9651490044776919,,,0.9887234952199099,0.9887104300427542,0.9873028642438768,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,35
36,,623,,0.9476954630169437,,0.964171313751401,,,0.9884031846968234,0.9883897505850038,0.9869424676442465,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,36
37,,623,,0.9462652449008678,,0.9631946134205329,,,0.9880829779427198,0.9880691751367908,0.986582202600711,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,37
38,,623,,0.9448371852037555,,0.9622189024818222,,,0.9877628749239813,0.987748703664381,0.9862220690652477,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,38
39,,623,,0.943411280668222,,0.96124417993302,,,0.9874428756070015,0.9874283361340505,0.9858620669898525,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,39
40,,623,,0.9419875280417964,,0.9602704447728931,,,0.987122979958185,0.9871080725120867,0.9855021963265382,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,40
41,,623,,0.9405659240769174,,0.9592976960012217,,,0.986803187943947,0.9867879127647877,0.9851424570273353,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,41
42,,623,,0.939146465530924,,0.9583259326187995,,,0.9864834995307133,0.9864678568584628,0.9847828490442915,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,42
43,,623,,0.9377291491660494,,0.9573551536274327,,,0.9861639146849215,0.9861479047594324,0.9844233723294723,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,43
44,,623,,0.9363139717494137,,0.9563853580299386,,,0.985844433373019,0.985828056434027,0.984064026834961,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,44
45,,623,,0.9349009300530147,,0.9554165448301443,,,0.985525055561465,0.9855083118485888,0.9837048125128577,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,45
46,,623,,0.9334900208537225,,0.9544487130328863,,,0.985205781216729,0.9851886709694705,0.9833457293152806,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,46
47,,623,,0.9320812409332704,,0.9534818616440095,,,0.9848866103052913,0.9848691337630362,0.9829867771943653,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,47
48,,623,,0.9306745870782515,,0.9525159896703648,,,0.9845675427936434,0.9845497001956603,0.9826279561022642,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,48
49,,623,,0.9292700560801039,,0.9515510961198104,,,0.9842485786482876,0.9842303702337286,0.9822692659911479,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,49
50,,623,,0.9278676447351119,,0.9505871800012089,,,0.9839297178357369,0.9839111438436375,0.9819107068132042,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,50
51,,623,,0.9264673498443917,,0.9496242403244269,,,0.9836109603225153,0.9835920209917942,0.9815522785206386,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,51
52,,623,,0.9250691682138895,,0.948662276100334,,,0.9832923060751573,0.9832730016446173,0.9811939810656736,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,52
53,,623,,0.9236730966543706,,0.9477012863408022,,,0.9829737550602087,0.9829540857685357,0.9808358144005495,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,53
54,,623,,0.922279131981414,,0.9467412700587043,,,0.982655307244226,0.9826352733299898,0.9804777784775238,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,54
55,,623,,0.9208872710154039,,0.9457822262679126,,,0.9823369625937766,0.9823165642954304,0.9801198732488714,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,55
56,,623,,0.9194975105815223,,0.9448241539832986,,,0.9820187210754382,0.9819979586313191,0.9797620986668849,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,56
57,,623,,0.9181098475097437,,0.9438670522207319,,,0.9817005826558002,0.9816794563041288,0.9794044546838739,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,57
58,,623,,0.9167242786348268,,0.9429109199970788,,,0.9813825473014621,0.9813610572803431,0.979046941252166,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,58
59,,623,,0.9153408007963062,,0.9419557563302018,,,0.9810646149790345,0.9810427615264564,0.9786895583241058,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,59
60,,623,,0.9139594108384871,,0.941001560238958,,,0.9807467856551388,0.9807245690089742,0.9783323058520552,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,60
61,,623,,0.9125801056104362,,0.9400483307431988,,,0.9804290592964074,0.9804064796944125,0.9779751837883939,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,61
62,,623,,0.9112028819659768,,0.9390960668637679,,,0.9801114358694831,0.9800884935492985,0.9776181920855185,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,62
63,,623,,0.909827736763677,,0.9381447676225011,,,0.9797939153410198,0.9797706105401699,0.9772613306958433,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,63
64,,623,,0.9084546668668507,,0.9371944320422254,,,0.9794764976776822,0.9794528306335756,0.9769045995717999,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,64
65,,623,,0.907083669143541,,0.9362450591467575,,,0.9791591828461458,0.9791351537960752,0.9765479986658372,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,65
66,,623,,0.9057147404665211,,0.9352966479609024,,,0.9788419708130964,0.9788175799942391,0.9761915279304215,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,66
67,,623,,0.9043478777132818,,0.9343491975104542,,,0.9785248615452316,0.9785001091946488,0.9758351873180368,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,67
68,,623,,0.9029830777660256,,0.9334027068221925,,,0.9782078550092588,0.9781827413638962,0.9754789767811836,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,68
69,,623,,0.9016203375116619,,0.9324571749238837,,,0.9778909511718967,0.9778654764685843,0.9751228962723805,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,69
70,,623,,0.9002596538417981,,0.9315126008442782,,,0.9775741499998749,0.9775483144753269,0.9747669457441628,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,70
71,,623,,0.8989010236527306,,0.9305689836131115,,,0.9772574514599333,0.9772312553507485,0.974411125149084,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,71
72,,623,,0.8975444438454423,,0.929626322261101,,,0.9769408555188227,0.9769142990614849,0.9740554344397143,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,72
73,,623,,0.896189911325592,,0.9286846158199463,,,0.9766243621433051,0.976597445574182,0.9736998735686412,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,73
74,,623,,0.8948374230035082,,0.9277438633223282,,,0.9763079713001529,0.9762806948554974,0.9733444424884697,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,74
75,,623,,0.8934869757941818,,0.9268040638019066,,,0.9759916829561494,0.9759640468720986,0.972989141151822,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,75
76,,623,,0.8921385666172602,,0.9258652162933209,,,0.9756754970780883,0.9756475015906645,0.9726339695113376,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,76
77,,623,,0.8907921923970398,,0.9249273198321885,,,0.9753594136327747,0.9753310589778845,0.9722789275196736,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,77
78,,623,,0.8894478500624574,,0.9239903734551029,,,0.975043432587024,0.975014719000459,0.9719240151295037,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,78
79,,623,,0.8881055365470857,,0.9230543761996346,,,0.9747275539076623,0.9746984816250991,0.9715692322935195,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,79
80,,623,,0.8867652487891243,,0.9221193271043281,,,0.9744117775615265,0.9743823468185265,0.9712145789644299,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,80
81,,623,,0.8854269837313943,,0.9211852252087026,,,0.9740961035154648,0.9740663145474744,0.9708600550949602,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,81
82,,623,,0.8840907383213299,,0.9202520695532502,,,0.9737805317363356,0.973750384778686,0.970505660637854,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,82
83,,623,,0.8827565095109721,,0.9193198591794343,,,0.9734650621910079,0.9734345574789159,0.9701513955458715,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,83
84,,623,,0.8814242942569631,,0.9183885931296898,,,0.9731496948463619,0.9731188326149288,0.9697972597717904,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,84
85,,623,,0.8800940895205351,,0.9174582704474213,,,0.972834429669288,0.9728032101535008,0.9694432532684059,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,85
86,,623,,0.8787658922675099,,0.9165288901770031,,,0.9725192666266878,0.9724876900614184,0.9690893759885297,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,86
87,,623,,0.8774396994682857,,0.9156004513637767,,,0.9722042056854732,0.9721722723054792,0.9687356278849915,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,87
88,,623,,0.8761155080978335,,0.9146729530540515,,,0.9718892468125675,0.9718569568524914,0.9683820089106375,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,88
89,,623,,0.8747933151356896,,0.913746394295102,,,0.9715743899749041,0.9715417436692735,0.9680285190183318,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,89
90,,623,,0.8734731175659485,,0.9128207741351686,,,0.9712596351394271,0.9712266327226553,0.9676751581609554,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,90
91,,623,,0.8721549123772568,,0.9118960916234554,,,0.9709449822730916,0.9709116239794778,0.9673219262914063,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,91
92,,623,,0.8708386965628055,,0.9109723458101308,,,0.9706304313428635,0.970596717406592,0.9669688233626001,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,92
93,,623,,0.8695244671203229,,0.9100495357463231,,,0.970315982315719,0.9702819129708598,0.9666158493274691,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,93
94,,623,,0.8682122210520685,,0.9091276604841236,,,0.9700016351586451,0.9699672106391538,0.9662630041389634,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,94
95,,623,,0.866901955364825,,0.908206719076583,,,0.9696873898386397,0.9696526103783575,0.9659102877500495,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,95
96,,623,,0.8655936670698939,,0.9072867105777123,,,0.9693732463227113,0.9693381121553653,0.9655577001137119,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,96
97,,623,,0.8642873531830861,,0.9063676340424794,,,0.969059204577879,0.9690237159370818,0.9652052411829517,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,97
98,,623,,0.8629830107247157,,0.9054494885268105,,,0.9687452645711727,0.9687094216904231,0.9648529109107873,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,98
99,,623,,0.8616806367195952,,0.9045322730875875,,,0.9684314262696331,0.9683952293823151,0.9645007092502543,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,99
100,,623,,0.8603802281970253,,0.9036159867826488,,,0.9681176896403112,0.9680811389796955,0.9641486361544056,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,100
101,,623,,0.8590817821907907,,0.9027006286707854,,,0.9678040546502689,0.967767150449512,0.9637966915763106,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,101
102,,623,,0.8577852957391524,,0.9017861978117429,,,0.9674905212665786,0.9674532637587229,0.9634448754690565,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,102
103,,623,,0.856490765884842,,0.9008726932662197,,,0.9671770894563241,0.9671394788742977,0.9630931877857475,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,103
104,,623,,0.8551981896750541,,0.8999601140958647,,,0.966863759186599,0.9668257957632164,0.9627416284795046,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,104
105,,623,,0.8539075641614369,,0.8990484593632782,,,0.9665505304245077,0.9665122143924695,0.9623901975034664,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,105
106,,623,,0.8526188864000911,,0.8981377281320096,,,0.9662374031371656,0.9661987347290587,0.9620388948107882,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,106
107,,623,,0.8513321534515597,,0.897227919466557,,,0.9659243772916983,0.9658853567399961,0.9616877203546423,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,107
108,,623,,0.8500473623808197,,0.8963190324323664,,,0.9656114528552426,0.9655720803923045,0.9613366740882188,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,108
109,,623,,0.8487645102572811,,0.8954110660958304,,,0.9652986297949457,0.9652589056530174,0.9609857559647241,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,109
110,,623,,0.8474835941547728,,0.8945040195242872,,,0.9649859080779654,0.964945832489179,0.9606349659373823,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,110
111,,623,,0.8462046111515424,,0.8935978917860192,,,0.9646732876714696,0.964632860867844,0.960284303959434,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,111
112,,623,,0.8449275583302458,,0.8926926819502539,,,0.9643607685426382,0.9643199907560783,0.959933769984137,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,112
113,,623,,0.8436524327779409,,0.8917883890871605,,,0.9640483506586601,0.9640072221209581,0.9595833639647666,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,113
114,,623,,0.8423792315860845,,0.8908850122678518,,,0.9637360339867364,0.9636945549295706,0.9592330858546149,,,0.32291666666666663,0.3516203703703703,0.3585648148148147,,,1.395,1.519,1.549,,00:20:39,,1.4876666666666665,,,623,114
