Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
51,,657,,0.9658070082045404,,0.9752051551468071,,,0.9916497248237652,0.9916401816183781,0.9917074515362299,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,24
52,,590,,0.9651437789626485,,0.9747253794878562,,,0.991479939315702,0.9915476638396339,0.991481801096445,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,22
53,,657,,0.9644781090263073,,0.9742458398660938,,,0.9913101828774988,0.9913220497575109,0.991389298094244,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,25
54,,312,,0.9638234534014318,,0.9737665361653954,,,0.9912176958868885,0.9911523203524002,0.9911637200462354,,,0.18402777777777776,0.33773148148148147,0.4488425925925925,,,0.795,1.459,1.9389999999999998,,00:19:24,,1.3976666666666666,,,312,6
55,,590,,0.9631283545629502,,0.9732874682696944,,,0.9910479843487471,0.9910598480900051,0.9909381933256477,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,23
56,,657,,0.9625261030030782,,0.9728086360629802,,,0.9908783018678008,0.9908343450041623,0.9908457410408182,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,26
57,,590,,0.9618031410699445,,0.9723300394293006,,,0.990708648439075,0.9907419024081457,0.990620286672316,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,24
58,,657,,0.9612017181762517,,0.9718516782527595,,,0.9905390240575952,0.9905164716668063,0.990527864047456,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,27
59,,590,,0.9604797510003632,,0.9713735524175183,,,0.9903694287183882,0.9904240587276506,0.9903024820078281,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,25
60,,657,,0.9598791556326487,,0.9708956618077949,,,0.9901998624164813,0.9901987003076054,0.9902100890334221,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,28
61,,590,,0.9591581818452719,,0.9704180063078646,,,0.9900303251469031,0.9901063170157965,0.9899847792994642,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,26
62,,657,,0.9585584128649035,,0.9699405858020592,,,0.9898608169046829,0.9898810308938438,0.9898924159659999,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,29
63,,312,,0.9578514189335952,,0.9694634001747678,,,0.9897684651366286,0.9897115482130692,0.9896671785145151,,,0.18402777777777776,0.33773148148148147,0.4488425925925925,,,0.795,1.459,1.9389999999999998,,00:19:24,,1.3976666666666666,,,312,7
64,,657,,0.9572036821766536,,0.9689864493104363,,,0.9895990017288229,0.9894863519157454,0.9895748448124833,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,30
65,,590,,0.9565699917796883,,0.9685097330935675,,,0.9894295673357287,0.9893940350844251,0.9893496796202824,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,27
66,,657,,0.9558866207183703,,0.9680332514087213,,,0.9892601619523785,0.9891689110331828,0.9892573755401771,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,31
67,,590,,0.9552538022457544,,0.9675570041405133,,,0.9890907855738051,0.9890766238183765,0.9890322825840787,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,28
68,,657,,0.9545713714667438,,0.9670809911736169,,,0.988921438195043,0.9888515719900375,0.9889400081163966,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,32
69,,590,,0.953939423718756,,0.9666052123927619,,,0.9887521198111262,0.9887593143822438,0.9887149873732262,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,29
70,,657,,0.9532579319282737,,0.966129667682735,,,0.9885828304170907,0.9885343347536386,0.9886227425084674,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,33
